qt_civilian_card,qt_military_cards,qt_commercial_cards,qt_raw_materials,qt_manufactured_good,qt_scientific_cards,qt_guild_cards,wonder_id,wonder_stage,qt_clay,qt_coins,qt_compass,qt_gear,qt_glass,qt_loom,qt_ore,qt_papyrus,qt_shields,qt_stone,qt_tablet,qt_wood,civilian_points,commercial_points,guild_points,military_points,scientific_points,total_points,wonder_points,winner,total_reward
2,1,2,4,3,0,1,10,1,1,56,0,0,1,1,2,1,2,2,0,2,14,19,1,18,0,55,3,True,109
2,1,5,4,1,0,2,8,3,2,32,0,0,1,0,0,0,1,2,0,1,12,18,7,9,1,50,3,True,123
1,2,4,3,2,1,1,5,3,0,33,0,0,2,0,1,1,5,2,0,0,6,18,0,15,1,50,10,True,109
3,1,4,1,2,0,1,7,3,0,45,0,0,1,0,1,1,2,1,0,0,21,18,3,0,0,55,13,True,126
2,2,6,2,1,0,1,3,3,0,35,0,0,1,0,1,0,6,0,0,2,13,19,2,17,0,61,10,True,131
2,2,4,3,2,0,2,2,3,0,18,0,0,1,1,0,0,3,1,0,2,14,13,8,17,0,62,10,True,139
3,2,3,3,2,0,1,7,2,0,21,0,0,1,0,1,1,2,3,0,2,17,7,3,18,0,53,8,True,123
1,2,5,2,2,0,2,5,3,0,39,0,0,2,1,0,0,4,2,0,1,6,21,5,18,0,60,10,True,118
2,2,3,3,3,0,2,9,3,0,48,0,0,1,1,0,1,2,2,0,2,14,22,14,10,0,65,5,True,136
4,2,3,2,2,1,1,5,3,0,2,0,0,2,1,0,0,4,0,0,3,26,0,5,14,1,56,10,True,130
0,3,4,4,1,0,2,6,3,1,25,0,0,1,1,1,0,5,2,0,2,0,15,9,14,0,48,10,True,115
2,2,4,2,2,0,1,9,3,0,32,0,0,1,1,1,0,3,2,0,1,15,17,5,18,0,60,5,True,128
2,3,5,2,1,2,0,8,3,1,24,0,0,1,0,1,0,5,1,0,0,15,16,0,18,10,62,3,True,123
2,1,2,4,1,2,1,11,2,0,57,0,0,1,0,2,1,1,2,0,1,12,19,6,7,2,51,5,True,116
1,2,3,4,2,1,0,10,2,0,30,0,0,1,0,2,1,4,3,0,2,6,13,0,18,1,45,7,True,99
3,1,4,4,1,0,2,10,2,0,41,0,0,1,0,4,0,3,3,0,0,21,17,9,-1,0,53,7,True,127
2,3,3,3,3,0,1,9,3,0,20,0,0,1,1,3,1,7,2,0,1,14,9,7,13,0,48,5,True,124
2,2,5,1,2,0,2,13,3,0,29,0,0,1,2,0,0,3,0,0,0,14,17,2,17,0,53,3,True,124
2,1,4,1,2,3,2,1,3,1,6,0,0,1,0,1,1,1,0,0,0,15,5,6,8,13,57,10,True,124
2,2,4,4,3,0,0,0,3,1,33,0,0,1,1,2,1,5,3,0,2,13,19,0,12,0,59,15,True,127
4,2,3,4,2,0,1,4,2,0,17,0,0,1,1,0,1,4,2,0,3,27,7,4,16,0,57,3,True,133
2,1,6,3,1,1,1,13,1,0,34,0,0,1,1,0,0,1,2,0,2,12,18,6,18,1,57,2,True,121
2,2,5,2,1,2,0,13,3,0,11,0,0,1,1,2,0,5,2,0,0,15,8,0,15,4,45,3,True,113
1,2,3,3,2,1,1,7,3,0,29,0,0,1,0,0,1,4,4,0,2,6,12,6,8,1,46,13,True,114
2,1,4,4,2,1,1,13,2,0,36,0,0,1,1,0,1,2,3,0,2,14,20,7,10,1,55,3,True,129
1,2,2,4,1,0,2,9,3,0,25,0,0,1,0,2,0,5,2,0,4,6,12,8,16,0,47,5,True,108
3,1,4,3,2,0,1,11,3,0,51,0,0,0,1,0,2,2,3,0,1,21,21,7,15,0,74,10,True,141
2,1,5,3,1,2,1,13,1,0,20,0,0,1,1,0,0,1,3,0,2,14,9,0,-2,10,33,2,False,94
3,2,3,3,2,0,1,0,3,0,24,0,0,1,1,1,0,4,1,0,3,20,11,6,3,0,55,15,True,134
3,2,3,3,1,0,2,1,3,1,24,0,0,1,0,1,0,4,2,0,2,21,8,9,14,1,63,10,True,142
3,3,3,3,1,1,1,12,3,0,19,0,0,2,0,0,0,6,2,0,3,20,6,7,17,1,58,7,True,132
1,1,6,3,2,2,0,13,2,0,44,0,0,1,2,0,0,3,2,0,2,6,19,0,4,4,36,3,True,103
3,3,4,3,2,1,0,10,2,0,42,0,0,0,1,3,1,8,2,0,2,21,17,0,18,1,64,7,True,128
2,3,2,4,2,1,1,5,3,1,16,0,0,2,0,0,1,5,2,0,2,15,5,7,18,1,56,10,True,127
3,1,6,3,2,0,0,11,3,1,44,0,0,1,1,0,1,3,2,0,0,21,23,0,2,0,56,10,True,133
1,3,2,3,2,0,3,5,3,0,24,0,0,2,1,0,0,5,2,0,2,6,11,11,18,0,56,10,True,123
1,1,6,2,1,1,0,13,1,0,31,0,0,1,1,0,0,2,2,0,0,6,18,0,7,1,34,2,True,85
4,1,5,2,2,0,1,4,3,0,33,0,0,1,1,0,1,2,0,0,3,27,11,5,10,0,63,10,True,143
2,3,2,3,3,0,1,8,3,1,42,0,0,1,1,2,1,8,0,0,3,15,14,6,12,1,51,3,True,125
0,3,4,1,2,1,2,2,3,0,12,0,0,1,1,2,0,5,0,0,1,0,8,11,15,1,45,10,True,106
2,3,1,3,2,3,0,4,1,0,23,0,0,1,1,2,1,6,3,0,0,13,8,0,17,10,51,3,True,101
2,3,5,1,2,2,0,8,3,1,28,0,0,1,0,0,1,5,0,0,1,12,17,0,15,10,57,3,True,122
3,2,4,3,1,1,1,8,3,1,20,0,0,1,0,0,0,2,2,0,1,21,13,9,12,4,62,3,True,135
2,2,4,4,2,0,0,11,3,0,38,0,0,1,0,2,2,6,2,0,3,14,16,0,7,0,47,10,True,117
0,2,3,5,0,0,1,9,3,0,26,0,0,0,0,2,0,2,2,0,4,0,14,2,9,0,30,5,False,85
3,3,4,2,2,0,1,0,3,0,19,0,0,1,1,0,0,7,2,0,2,19,8,0,16,1,59,15,True,129
3,2,3,4,2,0,1,12,3,0,32,0,0,2,1,0,0,5,2,0,1,21,13,7,6,0,54,7,True,135
2,1,3,4,3,2,2,13,1,0,34,0,0,1,2,2,1,1,2,0,2,14,15,5,0,10,46,2,True,106
2,2,4,2,1,1,0,2,3,0,27,0,0,1,0,0,0,3,0,0,2,11,16,0,4,1,42,10,True,107
0,3,4,4,2,0,1,7,3,0,45,0,0,1,1,1,0,7,4,0,2,0,22,3,9,0,47,13,True,114
3,2,3,1,2,0,2,2,3,0,20,0,0,0,1,0,1,3,0,0,2,21,9,5,12,0,57,10,True,129
3,2,2,4,2,0,0,13,3,0,13,0,0,1,1,2,1,3,2,0,2,21,4,0,5,0,33,3,False,109
2,2,4,4,2,0,1,2,3,0,15,0,0,1,0,0,1,6,3,0,1,15,8,1,8,0,42,10,True,115
3,2,2,5,2,0,1,1,3,1,12,0,0,1,1,3,0,4,2,0,3,20,4,1,18,1,54,10,True,130
2,4,1,4,2,0,1,9,3,0,19,0,0,1,0,3,1,9,2,0,3,15,6,2,17,0,45,5,True,115
2,3,4,5,2,1,0,12,0,0,40,0,0,2,0,2,1,6,2,0,1,14,18,0,14,1,47,0,True,109
3,2,3,3,2,1,1,1,3,1,22,0,0,1,1,2,0,2,2,0,0,21,7,6,0,4,48,10,True,121
4,2,1,4,2,0,2,6,3,0,16,0,0,1,2,1,0,3,2,0,2,26,5,14,12,0,67,10,True,148
2,2,3,3,1,2,1,0,3,0,9,0,0,0,0,1,1,3,4,0,0,15,3,5,18,2,58,15,True,119
1,1,6,2,1,0,3,8,3,1,19,0,0,1,0,0,0,1,0,0,3,6,14,10,-1,4,36,3,True,98
3,1,2,1,3,1,1,0,2,0,26,0,0,1,1,0,1,1,1,0,2,20,10,5,8,1,52,8,True,111
3,1,3,2,3,1,2,8,3,1,40,0,0,1,1,2,1,1,0,0,1,19,15,8,6,4,55,3,True,130
3,3,3,4,2,0,1,10,2,0,40,0,0,1,0,4,1,8,2,0,0,21,17,4,18,0,67,7,True,140
3,2,3,2,2,2,1,12,3,1,14,0,0,2,1,0,0,2,0,0,2,21,7,5,10,4,54,7,True,126
3,2,3,5,1,1,0,12,3,0,47,0,0,2,0,0,0,4,3,0,3,21,15,0,18,1,62,7,True,134
4,1,6,0,3,1,0,9,3,0,24,0,0,1,1,0,1,1,0,0,1,27,17,0,-3,1,47,5,True,118
1,3,2,4,2,1,0,2,3,0,34,0,0,1,1,0,0,6,3,0,4,8,18,0,14,1,51,10,True,118
3,1,4,3,2,0,2,0,3,0,7,0,0,1,0,0,1,1,2,0,3,20,5,11,12,0,63,15,True,142
4,3,2,1,3,0,3,9,3,0,9,0,0,1,1,0,1,4,2,0,1,27,3,16,18,0,69,5,True,147
4,2,3,2,3,0,2,10,2,0,32,0,0,1,1,1,1,5,1,0,2,27,10,13,17,0,74,7,True,151
1,3,1,4,3,1,2,2,3,0,16,0,0,1,1,3,1,5,2,0,3,8,9,15,15,1,58,10,True,130
3,2,3,3,2,1,1,4,2,0,30,0,0,1,1,1,1,2,2,0,2,21,13,6,8,1,52,3,True,129
2,1,3,3,3,0,2,1,3,1,14,0,0,1,1,0,1,2,2,0,3,14,7,13,10,1,55,10,True,132
3,2,4,3,2,0,0,13,3,0,14,0,0,1,2,0,0,5,3,0,2,21,7,0,9,0,40,3,True,118
3,2,1,2,3,3,0,1,3,1,5,0,0,1,1,0,1,2,2,0,0,21,1,0,12,10,54,10,True,116
1,2,5,1,2,3,1,3,3,0,22,0,0,1,0,1,1,5,0,0,0,8,15,0,18,13,64,10,True,118
2,2,3,1,3,3,1,3,1,0,4,0,0,1,1,1,1,2,0,0,0,14,4,6,18,5,50,3,True,100
0,0,6,4,2,0,1,5,1,0,40,0,0,1,1,1,1,0,3,0,2,0,24,7,-6,0,28,3,True,77
2,1,4,4,3,1,1,1,1,1,45,0,0,1,1,3,1,2,2,0,0,15,20,1,-1,1,39,3,True,97
0,3,4,3,1,1,1,3,3,0,27,0,0,1,0,3,0,7,2,0,1,0,15,8,18,1,52,10,True,108
3,2,2,4,3,0,1,0,3,0,8,0,0,1,1,0,1,4,4,0,2,21,6,6,8,0,56,15,True,128
3,1,2,1,2,2,0,8,3,1,12,0,0,1,1,0,0,1,0,0,2,19,4,0,12,9,47,3,True,104
2,3,3,2,2,0,1,10,2,0,21,0,0,1,0,2,1,7,2,0,0,15,10,6,18,0,56,7,True,117
3,4,2,2,1,1,2,0,3,0,14,0,0,1,0,0,0,8,1,0,2,20,4,11,17,1,68,15,True,145
3,3,4,3,2,0,0,11,3,1,36,0,0,1,1,0,1,7,0,0,3,21,16,0,14,0,61,10,True,140
2,0,5,3,2,1,2,0,3,0,28,0,0,1,1,0,0,0,4,0,1,14,12,6,-5,1,43,15,True,109
3,2,5,1,3,1,0,13,3,0,28,0,0,1,2,0,1,5,0,0,2,21,13,0,15,1,53,3,True,128
1,1,3,5,2,0,1,0,3,0,62,0,0,1,1,0,0,3,4,0,3,5,28,3,0,0,51,15,True,112
3,2,4,3,2,2,0,10,2,0,21,0,0,1,0,1,1,5,2,0,3,21,10,0,11,2,51,7,True,122
0,3,3,2,2,0,0,10,2,0,46,0,0,1,1,3,0,5,0,0,1,0,19,0,18,0,44,7,True,87
3,3,3,3,2,0,1,11,3,0,40,0,0,1,1,0,1,5,2,0,3,19,16,2,18,0,65,10,True,142
4,2,4,3,2,1,1,10,1,0,1,0,0,1,1,1,0,3,2,0,3,27,0,4,18,1,53,3,True,126
4,1,4,2,2,2,0,4,3,0,31,0,0,0,1,0,2,1,2,0,2,26,13,0,-2,4,51,10,True,122
4,1,3,3,2,0,1,11,3,0,38,0,0,1,1,1,1,2,0,0,2,26,12,6,7,0,61,10,True,143
1,2,6,3,2,0,1,12,3,0,58,0,0,2,0,0,1,4,2,0,3,6,28,6,18,0,65,7,True,134
1,2,5,4,1,0,0,7,3,0,32,0,0,0,1,1,0,4,1,0,3,6,22,0,14,0,55,13,True,124
2,1,4,2,2,2,1,1,3,1,23,0,0,1,1,1,0,1,0,0,0,15,14,4,12,9,64,10,True,127
1,3,4,2,2,0,2,2,3,0,18,0,0,1,1,0,0,6,2,0,2,6,12,7,18,0,53,10,True,125
3,3,4,3,2,0,0,11,3,0,34,0,0,1,0,0,2,7,3,0,0,19,15,0,14,0,58,10,True,127
1,2,3,3,3,1,1,0,1,0,48,0,0,1,1,2,1,2,3,0,0,6,22,4,8,1,44,3,True,90
2,4,2,2,3,0,1,4,3,0,18,0,0,1,1,0,2,9,2,0,1,13,8,6,17,0,54,10,True,119
3,2,4,3,2,0,1,8,3,2,52,0,0,0,1,0,1,4,0,0,3,18,20,1,14,1,57,3,True,130
3,2,3,3,2,1,1,4,3,0,21,0,0,1,1,0,1,2,2,0,2,20,7,6,4,1,48,10,True,126
1,2,4,2,1,2,1,1,3,1,4,0,0,1,0,0,0,5,0,0,3,8,5,8,9,10,50,10,True,111
2,2,4,2,3,1,1,7,3,0,18,0,0,1,1,0,1,2,1,0,3,14,12,4,18,1,62,13,True,135
1,3,3,3,1,1,1,10,2,0,34,0,0,1,0,1,0,7,2,0,1,6,14,1,18,1,47,7,True,110
0,3,6,2,2,0,1,2,3,0,27,0,0,1,1,0,0,8,0,0,3,0,20,4,16,0,50,10,True,109
2,2,3,3,2,1,2,4,3,0,32,0,0,0,1,1,2,4,0,0,3,15,13,9,14,1,62,10,True,142
3,2,5,1,3,1,0,9,3,0,32,0,0,1,1,2,1,2,0,0,1,21,18,0,12,1,57,5,True,125
3,3,1,3,3,0,1,8,3,1,3,0,0,1,1,0,1,5,3,0,2,19,4,7,10,1,44,3,True,119
3,2,1,4,3,0,2,2,3,0,14,0,0,1,1,2,1,4,2,0,4,20,4,13,4,0,51,10,True,140
2,2,5,4,1,0,1,12,3,0,39,0,0,2,0,3,0,4,2,0,1,14,22,6,18,0,67,7,True,139
2,2,5,2,3,2,1,13,1,0,21,0,0,1,2,0,1,4,2,0,1,13,12,0,9,10,46,2,True,110
3,1,4,4,2,0,1,12,3,0,32,0,0,2,0,2,1,1,0,0,3,21,17,7,-2,0,50,7,True,122
3,4,3,3,2,0,0,12,3,1,23,0,0,2,0,0,1,10,0,0,2,21,10,0,15,0,53,7,True,122
2,2,5,2,2,1,1,5,3,0,26,0,0,2,1,0,0,4,2,0,0,14,15,2,9,1,51,10,True,117
0,2,3,4,2,0,1,2,3,0,44,0,0,1,1,2,0,4,3,0,3,0,21,2,8,0,41,10,True,110
0,3,4,2,1,0,1,10,2,0,48,0,0,1,0,2,0,7,0,0,2,0,22,6,18,0,53,7,True,110
3,4,1,2,3,0,1,3,1,0,3,0,0,1,1,3,1,7,0,0,1,21,1,5,18,0,48,3,True,106
2,2,4,4,2,0,1,5,3,1,40,0,0,2,1,0,0,4,2,0,2,14,20,7,14,0,65,10,True,142
3,1,4,2,2,2,1,10,2,0,26,0,0,1,0,2,1,3,2,0,0,21,10,5,12,2,57,7,True,125
2,3,4,1,2,1,2,1,1,1,21,0,0,1,0,0,1,5,0,0,0,15,11,4,18,4,55,3,True,115
2,3,4,3,2,0,1,12,3,0,39,0,0,2,0,0,1,6,0,0,3,15,20,6,14,0,62,7,True,136
1,2,5,2,2,2,0,0,3,0,20,0,0,1,1,0,0,3,3,0,2,6,16,0,13,2,52,15,True,106
1,2,3,3,3,3,0,6,3,0,12,0,0,1,2,2,1,5,0,0,3,6,7,0,16,5,44,10,True,96
3,1,3,5,2,0,1,5,3,0,53,0,0,2,1,1,0,3,2,0,3,21,20,5,7,0,63,10,True,132
2,1,6,3,1,0,1,1,2,1,38,0,0,0,1,2,0,1,2,0,1,12,18,4,9,1,47,3,True,103
4,2,4,0,3,2,0,1,2,1,9,0,0,1,1,0,1,2,0,0,0,26,7,0,4,9,49,3,True,115
1,3,4,2,3,0,1,6,3,0,29,0,0,1,2,0,1,7,0,0,2,6,13,6,9,0,44,10,True,111
3,2,4,3,2,0,1,4,3,0,27,0,0,1,0,0,2,4,2,0,2,21,12,6,4,0,53,10,True,126
2,2,3,3,2,0,2,12,3,0,32,0,0,2,0,0,1,4,2,0,1,13,13,7,18,0,58,7,True,128
2,3,4,1,3,1,0,4,3,0,41,0,0,1,1,0,2,7,0,0,0,15,17,0,18,1,61,10,True,121
4,3,3,2,2,0,0,7,2,0,1,0,0,0,1,1,1,4,3,0,0,27,2,0,18,0,55,8,True,128
0,2,0,4,3,2,0,3,0,1,33,0,0,1,1,4,1,2,0,0,1,0,11,0,12,2,25,0,False,58
0,0,5,3,1,2,0,12,0,0,45,0,0,2,0,0,0,0,2,0,3,0,20,0,-5,4,19,0,False,56
3,1,3,4,3,2,1,10,1,0,19,0,0,1,1,3,1,2,2,0,3,20,7,5,2,2,39,3,True,102
3,3,2,2,2,0,2,12,3,0,24,0,0,2,1,0,0,5,0,0,1,21,8,8,5,0,49,7,True,125
1,2,5,2,2,3,1,13,1,0,23,0,0,1,1,0,1,4,0,0,3,8,12,5,18,10,55,2,True,119
3,2,3,2,1,1,2,12,3,0,13,0,0,1,1,1,0,3,0,0,2,19,4,9,7,1,47,7,True,122
3,1,3,3,3,0,2,7,3,0,10,0,0,1,1,0,1,1,3,0,2,21,6,13,3,0,56,13,True,128
3,2,4,4,1,0,1,4,3,0,70,0,0,1,0,1,1,3,2,0,0,20,30,2,12,0,74,10,True,152
2,1,2,4,1,0,1,10,2,0,44,0,0,1,0,2,0,3,1,0,3,11,14,5,7,0,44,7,True,102
0,1,5,2,2,0,3,4,3,0,46,0,0,1,0,0,2,2,2,0,1,0,23,9,16,0,58,10,True,120
2,3,4,4,1,0,1,10,2,0,50,0,0,1,0,2,0,9,2,0,2,11,16,2,17,0,53,7,True,120
4,0,2,3,3,2,1,5,3,1,20,0,0,2,1,0,1,0,0,0,3,26,6,4,-2,2,46,10,True,118
1,2,2,3,3,1,2,3,1,0,32,0,0,1,1,2,1,3,2,0,1,6,11,14,9,1,44,3,True,98
3,2,2,4,3,0,0,3,3,0,36,0,0,1,1,1,1,6,3,0,2,19,12,0,14,0,55,10,True,124
4,3,2,2,3,0,1,10,2,0,12,0,0,1,1,1,1,7,2,0,2,27,4,4,18,0,60,7,True,139
2,2,3,4,2,1,0,13,1,1,23,0,0,0,2,2,1,3,0,0,3,11,12,0,4,1,30,2,True,91
3,3,5,1,2,0,1,3,1,0,17,0,0,1,1,1,0,5,1,0,0,21,11,4,18,0,57,3,True,117
1,4,5,1,2,0,1,1,3,1,14,0,0,0,1,0,1,8,2,0,0,8,12,6,18,1,55,10,True,116
2,3,3,3,1,0,1,7,3,0,17,0,0,1,0,1,0,6,2,0,0,11,5,5,12,0,46,13,True,109
3,0,6,1,2,0,1,12,3,0,17,0,0,2,0,1,1,0,0,0,0,20,11,4,-3,0,39,7,True,104
3,1,3,4,2,1,1,13,3,1,31,0,0,1,1,1,1,1,2,0,2,21,10,7,-3,1,39,3,True,117
2,4,2,3,2,0,2,3,1,0,7,0,0,1,0,2,1,7,2,0,2,14,5,13,18,0,53,3,True,116
2,2,4,2,3,0,2,3,3,0,26,0,0,1,1,1,1,5,0,0,2,13,13,15,17,0,68,10,True,137
2,3,4,3,3,0,0,9,3,0,28,0,0,1,1,0,1,4,2,0,3,14,16,0,18,0,53,5,True,122
3,1,4,1,3,1,3,9,3,0,10,0,0,1,1,0,1,1,0,0,1,21,3,11,8,1,49,5,True,115
3,2,3,3,3,1,0,6,3,0,38,0,0,1,2,0,1,5,2,0,3,19,12,0,16,1,58,10,True,124
3,3,3,3,2,0,1,12,3,1,16,0,0,2,0,0,1,7,2,0,1,21,5,3,13,0,49,7,True,126
1,1,5,4,1,0,1,5,3,0,56,0,0,2,0,0,0,1,1,0,2,6,26,0,18,0,60,10,True,123
2,3,4,4,2,1,0,2,2,1,17,0,0,1,0,0,1,6,2,0,4,14,15,0,17,1,50,3,True,116
0,3,4,5,1,1,0,10,2,0,73,0,0,1,0,4,0,9,2,0,2,0,35,0,17,1,60,7,True,114
0,1,3,3,3,0,0,11,3,0,43,0,0,1,1,0,2,1,3,0,2,0,17,0,8,0,35,10,True,81
3,3,1,4,3,0,1,4,3,0,44,0,0,1,1,2,2,5,2,0,3,21,17,8,12,0,68,10,True,146
3,2,3,3,3,0,0,13,3,1,24,0,0,1,2,0,1,5,1,0,2,21,11,0,12,0,47,3,True,120
5,1,4,2,1,0,0,0,3,0,13,0,0,1,0,0,0,1,3,0,1,32,7,0,-2,0,52,15,True,127
3,2,4,3,2,2,0,10,2,0,21,0,0,1,0,3,1,6,2,0,2,21,11,0,14,2,55,7,True,121
4,1,3,4,2,0,1,5,3,1,30,0,0,2,0,3,1,1,0,0,2,27,14,8,3,0,62,10,True,138
4,1,2,2,3,1,1,2,3,0,36,0,0,1,1,0,1,3,0,0,3,26,12,2,1,1,52,10,True,127
2,0,6,2,2,3,0,11,3,0,42,0,0,1,1,0,1,0,0,0,3,12,20,0,0,5,47,10,True,110
2,2,3,2,2,0,2,2,3,0,33,0,0,1,1,0,0,4,3,0,1,14,14,11,10,0,59,10,True,134
2,2,3,2,3,2,1,8,2,1,8,0,0,1,1,2,1,2,2,0,0,13,4,6,12,4,42,3,True,108
1,2,4,1,2,2,2,0,3,0,21,0,0,1,0,0,1,4,3,0,0,6,10,4,-2,10,43,15,True,101
3,1,5,2,3,0,2,10,2,0,35,0,0,1,1,1,1,3,2,0,0,21,13,2,18,1,62,7,True,128
3,2,3,3,3,1,0,3,3,0,20,0,0,1,1,4,1,6,1,0,0,21,9,0,14,1,55,10,True,124
3,2,5,2,2,0,1,0,3,0,21,0,0,1,0,0,1,4,3,0,1,21,12,7,14,0,69,15,True,140
1,2,5,4,0,0,1,10,2,0,50,0,0,0,0,2,0,4,2,0,2,6,23,2,18,0,56,7,True,117
1,2,4,2,2,0,1,0,3,0,26,0,0,1,0,0,1,4,1,0,2,6,12,6,14,0,53,15,True,115
3,1,5,3,2,0,0,13,3,0,28,0,0,1,1,1,1,3,2,0,2,21,12,0,8,0,44,3,True,122
2,3,5,4,1,0,1,10,2,0,45,0,0,1,0,2,0,8,2,0,2,14,24,7,18,0,70,7,True,141
2,2,4,4,2,0,1,13,3,1,42,0,0,1,1,1,1,5,2,0,2,15,22,7,15,0,62,3,True,143
2,2,3,5,2,0,0,0,3,0,50,0,0,1,0,0,1,6,3,0,3,11,19,0,6,0,51,15,True,119
3,2,3,1,3,0,2,1,3,1,37,0,0,1,1,0,1,3,0,0,1,20,15,12,13,1,71,10,True,140
1,2,4,3,2,1,0,5,3,0,55,0,0,2,1,0,0,6,1,0,1,5,25,0,7,1,48,10,True,105
4,1,2,1,3,3,0,13,3,0,4,0,0,1,2,0,1,2,2,0,0,27,1,0,-2,5,34,3,True,107
2,2,6,1,1,1,2,12,3,1,18,0,0,1,0,0,1,3,0,0,0,15,15,5,8,1,51,7,True,121
4,2,2,4,2,0,0,12,3,0,32,0,0,2,0,0,1,3,3,0,3,27,14,0,18,0,66,7,True,134
3,1,2,1,3,2,2,12,2,0,19,0,0,2,1,0,1,2,0,0,2,21,8,8,16,4,57,0,True,118
0,1,2,4,2,0,2,7,3,0,58,0,0,1,0,0,1,1,2,0,3,0,22,11,-3,0,43,13,True,110
2,4,2,3,2,0,2,5,3,0,23,0,0,2,0,0,1,8,1,0,2,15,7,9,15,0,56,10,True,131
2,2,3,4,2,0,2,12,3,0,16,0,0,1,1,3,1,5,0,0,3,15,5,17,15,0,59,7,True,133
3,1,5,3,2,0,1,11,3,0,25,0,0,1,0,0,2,1,2,0,2,20,16,6,12,0,64,10,True,138
1,3,3,4,3,2,0,6,0,0,35,0,0,1,2,3,1,4,2,0,1,6,18,0,12,4,40,0,True,85
3,1,3,5,2,2,0,3,2,0,26,0,0,1,1,2,0,5,2,0,3,21,13,0,6,4,47,3,True,120
3,2,4,3,3,0,0,0,3,0,29,0,0,1,1,1,1,4,1,0,3,21,15,0,5,0,56,15,True,132
3,2,4,3,2,1,1,9,3,0,33,0,0,1,1,1,0,4,2,0,3,21,14,2,9,1,52,5,True,126
2,2,3,3,2,1,1,11,3,0,32,0,0,1,1,2,1,4,0,0,3,14,10,4,14,1,53,10,True,121
3,2,4,3,2,0,1,9,3,0,25,0,0,1,1,0,0,4,2,0,3,20,11,3,14,0,53,5,True,126
1,2,3,2,3,0,0,3,1,0,24,0,0,1,1,3,1,2,2,0,0,6,13,0,18,0,40,3,True,84
3,3,3,2,2,0,3,9,3,0,18,0,0,1,0,0,1,5,2,0,1,21,6,9,15,0,56,5,True,131
1,3,2,1,2,2,1,3,3,0,14,0,0,0,1,1,1,7,0,0,2,6,5,5,18,4,48,10,True,101
1,1,5,4,1,2,1,1,2,1,20,0,0,1,0,3,0,2,2,0,2,6,10,6,7,10,42,3,True,101
1,3,3,5,1,0,1,6,3,1,28,0,0,0,1,1,1,5,2,0,3,5,12,0,10,1,38,10,True,99
2,3,3,2,2,2,1,8,2,1,14,0,0,1,0,0,1,5,2,0,0,11,7,2,13,2,38,3,True,92
1,3,4,3,1,0,2,6,3,0,28,0,0,1,1,1,0,6,2,0,0,5,15,12,18,0,60,10,True,116
1,2,2,4,2,0,0,3,1,0,43,0,0,1,1,2,0,3,2,0,3,6,18,0,17,0,44,3,True,95
3,3,4,1,3,2,0,10,0,0,38,0,0,1,1,1,1,6,0,0,2,21,16,0,18,2,57,0,True,122
2,3,1,3,1,1,0,8,2,1,32,0,0,0,1,0,0,5,2,0,3,14,10,0,18,1,46,3,True,103
3,2,5,1,3,2,0,10,0,2,23,0,0,1,1,1,1,4,0,0,0,21,12,0,9,4,46,0,True,105
2,2,5,2,2,0,2,11,3,0,35,0,0,1,0,0,2,2,2,0,2,15,18,4,18,0,65,10,True,136
3,0,3,5,2,0,1,10,2,1,49,0,0,1,0,2,1,2,2,0,2,21,21,8,5,0,62,7,True,137
4,2,3,2,3,0,1,8,3,1,35,0,0,1,1,0,1,3,0,0,3,27,14,6,12,1,63,3,True,145
2,1,5,4,2,0,1,6,3,0,38,0,0,1,1,0,1,2,2,0,3,15,21,8,4,0,58,10,True,131
2,3,5,2,1,0,0,9,2,1,35,0,0,1,0,0,0,6,2,0,1,11,16,0,13,0,45,5,True,106
1,0,4,4,3,1,2,11,3,0,46,0,0,1,1,0,2,0,2,0,3,8,19,12,-5,1,45,10,True,119
0,2,5,3,2,1,1,11,2,0,40,0,0,1,0,2,2,4,2,0,2,0,20,5,3,1,34,5,False,90
3,2,4,3,1,2,0,8,3,1,29,0,0,1,0,1,0,4,0,0,2,21,12,0,14,10,60,3,True,132
1,3,4,2,2,0,2,3,3,0,43,0,0,1,1,1,0,7,2,0,0,6,19,5,18,0,58,10,True,124
3,2,4,2,2,0,0,7,2,0,36,0,0,1,0,1,1,4,3,0,0,21,16,0,13,0,58,8,True,126
4,2,4,3,2,0,0,1,2,1,47,0,0,1,1,1,0,4,0,0,3,26,17,0,7,1,54,3,True,127
2,1,6,1,3,1,0,11,3,0,78,0,0,1,1,1,2,3,0,0,0,13,35,0,-3,1,56,10,True,121
4,1,3,4,2,0,1,8,3,1,32,0,0,1,0,1,1,1,2,0,3,25,13,7,-2,1,47,3,True,125
2,1,4,2,3,1,0,7,3,0,35,0,0,1,1,0,1,1,3,0,0,15,17,0,1,1,47,13,True,115
1,2,5,3,2,0,1,2,3,0,44,0,0,1,1,2,0,4,2,0,1,7,20,8,9,0,54,10,True,125
1,3,5,3,2,0,0,4,1,0,43,0,0,1,1,2,1,4,2,0,1,6,18,0,18,0,45,3,True,92
3,2,2,3,3,2,0,0,3,2,13,0,0,1,1,0,1,3,3,0,1,21,7,0,18,4,65,15,True,128
1,3,4,3,0,0,1,5,3,0,20,0,0,1,0,2,0,5,1,0,2,6,10,4,18,0,48,10,True,104
2,2,5,2,3,0,2,1,2,1,23,0,0,1,1,2,1,4,0,0,2,15,9,12,8,1,48,3,True,122
